country_name,country_code,indicator_name,indicator_code,debt
Least developed countries: UN classification,LDC,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $917,218,236.60 "
Least developed countries: UN classification,LDC,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $4,084,275,524.20 "
Least developed countries: UN classification,LDC,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $13,940,020,962.10 "
Least developed countries: UN classification,LDC,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $1,396,668,176.30 "
Least developed countries: UN classification,LDC,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $17,028,978,560.80 "
Least developed countries: UN classification,LDC,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $37,273,977,350.50 "
Least developed countries: UN classification,LDC,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $4,426,494,528.60 "
Least developed countries: UN classification,LDC,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $647,337,642.10 "
Least developed countries: UN classification,LDC,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD," $264,891,046.50 "
Least developed countries: UN classification,LDC,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $312,619,258.70 "
Least developed countries: UN classification,LDC,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $4,486,734,431.90 "
Least developed countries: UN classification,LDC,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," $2,886,788,911.10 "
Least developed countries: UN classification,LDC,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $1,892,298,276.60 "
Least developed countries: UN classification,LDC,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $25,197,029,299.40 "
Least developed countries: UN classification,LDC,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $3,681,316,306.70 "
Lebanon,LBN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $569,983,871.30 "
Lebanon,LBN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $2,131,942,998.70 "
Lebanon,LBN,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $413,768,000.00 "
Lebanon,LBN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $137,130,312.10 "
Lebanon,LBN,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $129,913,451.70 "
Lebanon,LBN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $16,970,779.50 "
Lebanon,LBN,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," $2,653,766,481.10 "
Lebanon,LBN,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $1,649,553,000.00 "
Lebanon,LBN,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $33,485,786.70 "
Lebanon,LBN,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," $17,404,140.40 "
Lebanon,LBN,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $2,469,762.00 "
Lebanon,LBN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $167,638,089.70 "
Lebanon,LBN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $419,104,358.20 "
Lebanon,LBN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $49,181,457.20 "
Lebanon,LBN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $304,768,401.80 "
Lebanon,LBN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $549,017,809.90 "
Lebanon,LBN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $66,152,236.70 "
Lebanon,LBN,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD," $3,561,921.00 "
Lebanon,LBN,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $2,687,252,267.80 "
Lebanon,LBN,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," $20,966,061.40 "
Lebanon,LBN,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $1,652,022,762.00 "
Lebanon,LBN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $9,506,919,669.60 "
Lebanon,LBN,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $6,514,899,000.00 "
Lesotho,LSO,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $80,548,591.60 "
Lesotho,LSO,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $19,145,345.90 "
Lesotho,LSO,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $12,806,231.50 "
Lesotho,LSO,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $13,239,867.20 "
Lesotho,LSO,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $157,326.40 "
Lesotho,LSO,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $80,353.10 "
Lesotho,LSO,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $32,459,403.70 "
Lesotho,LSO,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $67,308,724.40 "
Lesotho,LSO,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $16,360,151.40 "
Lesotho,LSO,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $45,265,635.20 "
Lesotho,LSO,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $80,548,591.60 "
Lesotho,LSO,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $19,064,992.80 "
Lesotho,LSO,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $157,326.40 "
Lesotho,LSO,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $80,353.10 "
Lesotho,LSO,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $45,422,961.60 "
Liberia,LBR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $150,961,031.20 "
Liberia,LBR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $9,659,434.00 "
Liberia,LBR,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $903,000.00 "
Liberia,LBR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $602,095.80 "
Liberia,LBR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $33,122,214.90 "
Liberia,LBR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $2,971,664.10 "
Liberia,LBR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $7,383,619.40 "
Liberia,LBR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $117,838,816.30 "
Liberia,LBR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $5,784,769.90 "
Liberia,LBR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $7,985,715.20 "
Liberia,LBR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $150,961,031.20 "
Liberia,LBR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $8,756,434.00 "
Liberia,LBR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $15,621,477.10 "
Liberia,LBR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $7,635,761.90 "
"Macedonia, FYR",MKD,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $297,334,137.60 "
"Macedonia, FYR",MKD,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $220,478,984.10 "
"Macedonia, FYR",MKD,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $107,314,000.00 "
"Macedonia, FYR",MKD,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $70,570,550.30 "
"Macedonia, FYR",MKD,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $101,396,578.40 "
"Macedonia, FYR",MKD,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $14,127,618.60 "
"Macedonia, FYR",MKD,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, $-   
"Macedonia, FYR",MKD,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $69,976,756.40 "
"Macedonia, FYR",MKD,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $47,599,336.70 "
"Macedonia, FYR",MKD,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," $15,758,935.30 "
"Macedonia, FYR",MKD,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $13,087,380.50 "
"Macedonia, FYR",MKD,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $185,952,867.20 "
"Macedonia, FYR",MKD,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $180,178,623.90 "
"Macedonia, FYR",MKD,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $15,973,228.60 "
"Macedonia, FYR",MKD,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $256,523,417.50 "
"Macedonia, FYR",MKD,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $281,575,202.30 "
"Macedonia, FYR",MKD,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $30,100,847.20 "
"Macedonia, FYR",MKD,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $66,332.20 "
"Macedonia, FYR",MKD,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD, $-   
"Macedonia, FYR",MKD,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $47,665,668.90 "
"Macedonia, FYR",MKD,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," $15,758,935.30 "
"Macedonia, FYR",MKD,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $83,064,136.90 "
"Macedonia, FYR",MKD,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $875,846,538.50 "
"Macedonia, FYR",MKD,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $571,657,452.10 "
Madagascar,MDG,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $446,922,027.40 "
Madagascar,MDG,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $25,558,623.10 "
Madagascar,MDG,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $120,000.00 "
Madagascar,MDG,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $34,102,362.90 "
Madagascar,MDG,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $201,529,156.10 "
Madagascar,MDG,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $3,611,119.10 "
Madagascar,MDG,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $11,734,526.60 "
Madagascar,MDG,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $3,043,823.40 "
Madagascar,MDG,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $60,669,367.30 "
Madagascar,MDG,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $240,358,091.60 "
Madagascar,MDG,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $18,687,622.30 "
Madagascar,MDG,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $94,771,730.20 "
Madagascar,MDG,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $441,887,247.70 "
Madagascar,MDG,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $22,298,741.40 "
Madagascar,MDG,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $576,061.80 "
Madagascar,MDG,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD," $5,034,779.70 "
Madagascar,MDG,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $96,058.30 "
Madagascar,MDG,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $12,310,588.40 "
Madagascar,MDG,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," $5,034,779.70 "
Madagascar,MDG,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $3,139,881.70 "
Madagascar,MDG,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $107,783,128.80 "
Madagascar,MDG,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $700,810.20 "
Malawi,MWI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $132,165,820.50 "
Malawi,MWI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $19,391,773.50 "
Malawi,MWI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $21,762,541.70 "
Malawi,MWI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $26,559,943.30 "
Malawi,MWI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $7,850,229.40 "
Malawi,MWI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $35,659,831.40 "
Malawi,MWI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $105,605,877.20 "
Malawi,MWI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $11,541,544.10 "
Malawi,MWI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $57,422,373.10 "
Malawi,MWI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $132,165,820.50 "
Malawi,MWI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $19,391,773.50 "
Malawi,MWI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $57,422,373.10 "
Maldives,MDV,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $324,159,093.30 "
Maldives,MDV,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $50,631,355.70 "
Maldives,MDV,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $8,609,000.00 "
Maldives,MDV,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $48,054,924.50 "
Maldives,MDV,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $171,056,385.20 "
Maldives,MDV,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $17,789,090.50 "
Maldives,MDV,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, $-   
Maldives,MDV,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $17,500,000.00 "
Maldives,MDV,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $13,237,105.90 "
Maldives,MDV,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $628,108.30 "
Maldives,MDV,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $17,896,143.50 "
Maldives,MDV,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $58,337,708.10 "
Maldives,MDV,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $6,105,156.90 "
Maldives,MDV,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $65,951,068.00 "
Maldives,MDV,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $229,394,093.30 "
Maldives,MDV,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $23,894,247.40 "
Maldives,MDV,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $13,237,105.90 "
Maldives,MDV,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $18,128,108.30 "
Maldives,MDV,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $124,022,584.10 "
Maldives,MDV,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $44,834,410.20 "
Mali,MLI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $602,617,562.30 "
Mali,MLI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $49,454,533.00 "
Mali,MLI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $80,562,273.40 "
Mali,MLI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $174,563,540.60 "
Mali,MLI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $14,961,901.10 "
Mali,MLI,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $68,120.20 "
Mali,MLI,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD, $-   
Mali,MLI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $135,472,245.90 "
Mali,MLI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $428,054,021.70 "
Mali,MLI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $34,492,631.90 "
Mali,MLI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $216,034,519.30 "
Mali,MLI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $602,617,562.30 "
Mali,MLI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $49,454,533.00 "
Mali,MLI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $68,120.20 "
Mali,MLI,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD, $-   
Mali,MLI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $216,102,639.50 "
Mauritania,MRT,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $587,173,043.90 "
Mauritania,MRT,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $92,943,151.50 "
Mauritania,MRT,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $197,041,185.10 "
Mauritania,MRT,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $262,893,890.20 "
Mauritania,MRT,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $39,896,318.90 "
Mauritania,MRT,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $184,408,220.20 "
Mauritania,MRT,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $324,279,153.70 "
Mauritania,MRT,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $53,046,832.60 "
Mauritania,MRT,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $381,449,405.30 "
Mauritania,MRT,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $587,173,043.90 "
Mauritania,MRT,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $92,943,151.50 "
Mauritania,MRT,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $381,449,405.30 "
Mauritius,MUS,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $58,239,434.10 "
Mauritius,MUS,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $439,563,477.80 "
Mauritius,MUS,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $415,091,000.00 "
Mauritius,MUS,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $113,174,983.30 "
Mauritius,MUS,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $43,276,477.10 "
Mauritius,MUS,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $13,702,507.50 "
Mauritius,MUS,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $5,462,211.90 "
Mauritius,MUS,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $170,300.60 "
Mauritius,MUS,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $74,568,335.50 "
Mauritius,MUS,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $14,962,957.00 "
Mauritius,MUS,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $10,599,669.70 "
Mauritius,MUS,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $187,743,318.80 "
Mauritius,MUS,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $58,239,434.10 "
Mauritius,MUS,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $24,302,177.20 "
Mauritius,MUS,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $5,462,211.90 "
Mauritius,MUS,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $170,300.60 "
Mauritius,MUS,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $1,757,803,962.20 "
Mauritius,MUS,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $1,564,598,431.50 "
Mexico,MEX,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $647,628,548.10 "
Mexico,MEX,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $19,267,966,623.40 "
Mexico,MEX,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $5,466,172,888.20 "
Mexico,MEX,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $382,457,219.10 "
Mexico,MEX,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $10,959,800.00 "
Mexico,MEX,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $59,839,853.40 "
Mexico,MEX,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," $17,109,552,312.50 "
Mexico,MEX,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $12,310,714,652.80 "
Mexico,MEX,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $1,462,493,107.50 "
Mexico,MEX,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $751,107,387.10 "
Mexico,MEX,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $864,181,883.50 "
Mexico,MEX,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $636,668,748.10 "
Mexico,MEX,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $610,319,408.90 "
Mexico,MEX,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $1,246,639,102.60 "
Mexico,MEX,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $647,628,548.10 "
Mexico,MEX,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $670,159,262.30 "
Mexico,MEX,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $60,481,214.40 "
Mexico,MEX,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $69,812,433.00 "
Mexico,MEX,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $18,632,526,634.40 "
Mexico,MEX,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $13,131,634,472.90 "
Mexico,MEX,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $25,218,503,927.00 "
Mexico,MEX,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $5,339,338,190.00 "
Mongolia,MNG,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $128,096,689.40 "
Moldova,MDA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $442,210,632.80 "
Moldova,MDA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $130,618,875.20 "
Moldova,MDA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $107,393,000.00 "
Moldova,MDA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $52,456,210.60 "
Moldova,MDA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $31,959,827.10 "
Moldova,MDA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $3,292,727.30 "
Moldova,MDA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $551,019.70 "
Moldova,MDA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $55,167.80 "
Moldova,MDA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $135,842,865.50 "
Moldova,MDA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $410,250,805.70 "
Moldova,MDA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $19,877,980.10 "
Moldova,MDA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $188,299,076.10 "
Moldova,MDA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $442,210,632.80 "
Moldova,MDA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $23,170,707.40 "
Moldova,MDA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $551,019.70 "
Moldova,MDA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $55,167.80 "
Moldova,MDA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $769,232,867.00 "
Moldova,MDA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $580,382,771.20 "
Mongolia,MNG,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $337,260,763.60 "
Mongolia,MNG,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $877,048,982.50 "
Mongolia,MNG,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $596,718,000.00 "
Mongolia,MNG,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $52,159,543.50 "
Mongolia,MNG,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $122,040,716.90 "
Mongolia,MNG,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $23,580,386.50 "
Mongolia,MNG,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, $-   
Mongolia,MNG,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $203,124,000.00 "
Mongolia,MNG,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $80,000,000.00 "
Mongolia,MNG,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," $1,259,265.00 "
Mongolia,MNG,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $17,811,674.50 "
Mongolia,MNG,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $75,937,145.90 "
Mongolia,MNG,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $213,960,781.70 "
Mongolia,MNG,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $35,814,921.50 "
Mongolia,MNG,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $336,001,498.60 "
